YEAR,YEAR_MONTH,REGION_NAME,BNF_CHEMICAL_SUBSTANCE,ITEMS,COST
2021,202102,SOUTH WEST,Tranylcypromine sulfate,59,64414.54
2021,202102,SOUTH WEST,Trazodone hydrochloride,8418,37448.76
2021,202102,SOUTH WEST,Trimipramine maleate,137,64350.91
2021,202102,SOUTH WEST,Tryptophan,11,952.39
2021,202102,SOUTH WEST,Venlafaxine,44585,307624.42
2021,202102,SOUTH WEST,Vortioxetine,985,23796.63
2021,202103,EAST OF ENGLAND,Agomelatine,178,7485.31
2021,202103,EAST OF ENGLAND,Amitriptyline hydrochloride,160985,330669.98
2021,202103,EAST OF ENGLAND,Citalopram hydrobromide,167819,224300.73
2021,202103,EAST OF ENGLAND,Citalopram hydrochloride,743,11900.85
2021,202103,EAST OF ENGLAND,Clomipramine hydrochloride,2885,22699.74
2021,202103,EAST OF ENGLAND,Dosulepin hydrochloride,5161,63964.1
2021,202103,EAST OF ENGLAND,Doxepin,210,40523.43
2021,202103,EAST OF ENGLAND,Duloxetine hydrochloride,26150,82480.56
2021,202103,EAST OF ENGLAND,Escitalopram,13899,30981.41
2021,202103,EAST OF ENGLAND,Fluoxetine hydrochloride,69390,283862.9
2021,202103,EAST OF ENGLAND,Flupentixol hydrochloride,1830,5157.29
2021,202103,EAST OF ENGLAND,Fluvoxamine maleate,262,5094.55
2021,202103,EAST OF ENGLAND,Imipramine hydrochloride,1270,21746.3
2021,202103,EAST OF ENGLAND,Isocarboxazid,17,6069.2
2021,202103,EAST OF ENGLAND,Lofepramine hydrochloride,1443,27689.26
2021,202103,EAST OF ENGLAND,Mianserin hydrochloride,1,14.1
2021,202103,EAST OF ENGLAND,Mirtazapine,95283,248187.65
2021,202103,EAST OF ENGLAND,Moclobemide,92,3094.2
2021,202103,EAST OF ENGLAND,Nortriptyline,7874,34085.87
2021,202103,EAST OF ENGLAND,Paroxetine hydrochloride,13989,50022.72
2021,202103,EAST OF ENGLAND,Phenelzine sulfate,67,28398.26
2021,202103,EAST OF ENGLAND,Reboxetine,209,3896.64
2021,202103,EAST OF ENGLAND,Sertraline hydrochloride,187468,1397705.89
2021,202103,EAST OF ENGLAND,Tranylcypromine sulfate,52,40662.17
2021,202103,EAST OF ENGLAND,Trazodone hydrochloride,8029,41766.34
2021,202103,EAST OF ENGLAND,Trimipramine maleate,223,88535.67
2021,202103,EAST OF ENGLAND,Tryptophan,7,1210.41
2021,202103,EAST OF ENGLAND,Venlafaxine,60527,373292.28
2021,202103,EAST OF ENGLAND,Vortioxetine,2424,56181.51
2021,202103,LONDON,Agomelatine,379,17044.81
2021,202103,LONDON,Amitriptyline hydrochloride,123345,243072.27
2021,202103,LONDON,Citalopram hydrobromide,131852,191363.77
2021,202103,LONDON,Citalopram hydrochloride,455,7706.69
2021,202103,LONDON,Clomipramine hydrochloride,1919,17869.35
2021,202103,LONDON,Dosulepin hydrochloride,3673,50271.67
2021,202103,LONDON,Doxepin,206,41323.25
2021,202103,LONDON,Duloxetine hydrochloride,23505,70222.39
2021,202103,LONDON,Escitalopram,15718,41934.85
2021,202103,LONDON,Fluoxetine hydrochloride,58712,249286.46
2021,202103,LONDON,Flupentixol hydrochloride,930,2602.08
2021,202103,LONDON,Fluvoxamine maleate,313,7539.85
2021,202103,LONDON,Imipramine hydrochloride,1021,18693.1
2021,202103,LONDON,Isocarboxazid,23,3943.31
2021,202103,LONDON,Lofepramine hydrochloride,1375,25798.63
2021,202103,LONDON,Mianserin hydrochloride,6,297.48
2021,202103,LONDON,Mirtazapine,109577,274679.55
2021,202103,LONDON,Moclobemide,101,3524.37
2021,202103,LONDON,Nortriptyline,7304,28060.48
2021,202103,LONDON,Oxitriptan,1,21.75
2021,202103,LONDON,Paroxetine hydrochloride,13082,45313.37
2021,202103,LONDON,Phenelzine sulfate,45,29009.48
2021,202103,LONDON,Reboxetine,176,3091.69
2021,202103,LONDON,Sertraline hydrochloride,189298,1512803.63
2021,202103,LONDON,Tranylcypromine sulfate,69,87118.29
2021,202103,LONDON,Trazodone hydrochloride,6096,30225.52
2021,202103,LONDON,Trimipramine maleate,347,148637.27
2021,202103,LONDON,Tryptophan,13,776.71
2021,202103,LONDON,Venlafaxine,44654,315097.79
2021,202103,LONDON,Vortioxetine,2159,54427.23
2021,202103,MIDLANDS,Agomelatine,282,12304.05
2021,202103,MIDLANDS,Amitriptyline hydrochloride,251337,536709.91
2021,202103,MIDLANDS,Citalopram hydrobromide,237405,340540.24
2021,202103,MIDLANDS,Citalopram hydrochloride,1209,19220.04
2021,202103,MIDLANDS,Clomipramine hydrochloride,3399,32171.09
2021,202103,MIDLANDS,Dosulepin hydrochloride,7778,110731.9
2021,202103,MIDLANDS,Doxepin,285,52335.39
2021,202103,MIDLANDS,Duloxetine hydrochloride,50581,169579.86
2021,202103,MIDLANDS,Escitalopram,23116,52496.5
2021,202103,MIDLANDS,Fluoxetine hydrochloride,119035,429104.17
2021,202103,MIDLANDS,Flupentixol hydrochloride,2592,7829.51
2021,202103,MIDLANDS,Fluvoxamine maleate,375,7233.5
2021,202103,MIDLANDS,Imipramine hydrochloride,2242,42717.33
2021,202103,MIDLANDS,Isocarboxazid,25,7286.41
2021,202103,MIDLANDS,Lofepramine hydrochloride,2863,62561.28
2021,202103,MIDLANDS,Mianserin hydrochloride,3,159.72
2021,202103,MIDLANDS,Mirtazapine,164485,455956.76
2021,202103,MIDLANDS,Moclobemide,121,4705.66
2021,202103,MIDLANDS,Nortriptyline,10839,51471.04
2021,202103,MIDLANDS,Oxitriptan,3,54.1
2021,202103,MIDLANDS,Paroxetine hydrochloride,20900,75644.01
2021,202103,MIDLANDS,Phenelzine sulfate,30,10741.37
2021,202103,MIDLANDS,Reboxetine,316,5213.17
2021,202103,MIDLANDS,Sertraline hydrochloride,325477,2571437.11
2021,202103,MIDLANDS,Tranylcypromine sulfate,-999,96032.18
2021,202103,MIDLANDS,Trazodone hydrochloride,12225,62810.28
2021,202103,MIDLANDS,Trimipramine maleate,258,102975.71
2021,202103,MIDLANDS,Tryptophan,30,2145.49
2021,202103,MIDLANDS,Venlafaxine,81549,583846.18
2021,202103,MIDLANDS,Vortioxetine,4021,96895.26
2021,202103,NORTH EAST AND YORKSHIRE,Agomelatine,386,11417.03
2021,202103,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,290513,577957.36
2021,202103,NORTH EAST AND YORKSHIRE,Citalopram hydrobromide,237720,318862.3
2021,202103,NORTH EAST AND YORKSHIRE,Citalopram hydrochloride,911,14417.66
2021,202103,NORTH EAST AND YORKSHIRE,Clomipramine hydrochloride,3853,31197.3
2021,202103,NORTH EAST AND YORKSHIRE,Dosulepin hydrochloride,7103,87681.4
2021,202103,NORTH EAST AND YORKSHIRE,Doxepin,433,81455.51
2021,202103,NORTH EAST AND YORKSHIRE,Duloxetine hydrochloride,63889,180590.67
2021,202103,NORTH EAST AND YORKSHIRE,Escitalopram,20209,43669.85
2021,202103,NORTH EAST AND YORKSHIRE,Fluoxetine hydrochloride,158856,452210.46
2021,202103,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,2466,6496.74
2021,202103,NORTH EAST AND YORKSHIRE,Fluvoxamine maleate,393,7561.37
2021,202103,NORTH EAST AND YORKSHIRE,Imipramine hydrochloride,2170,34341.33
2021,202103,NORTH EAST AND YORKSHIRE,Isocarboxazid,10,3734.9
2021,202103,NORTH EAST AND YORKSHIRE,Lofepramine hydrochloride,3459,64072.14
2021,202103,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,2,175.8
2021,202103,NORTH EAST AND YORKSHIRE,Mirtazapine,211705,499731.3
2021,202103,NORTH EAST AND YORKSHIRE,Moclobemide,120,4200.37
2021,202103,NORTH EAST AND YORKSHIRE,Nortriptyline,11775,45198.87
2021,202103,NORTH EAST AND YORKSHIRE,Paroxetine hydrochloride,21672,67124.7
2021,202103,NORTH EAST AND YORKSHIRE,Phenelzine sulfate,63,26649.09
2021,202103,NORTH EAST AND YORKSHIRE,Reboxetine,490,7092.64
2021,202103,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,374477,2721513.2
2021,202103,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,54,52772.72
2021,202103,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,40811,135398.47
2021,202103,NORTH EAST AND YORKSHIRE,Trimipramine maleate,335,108788.72
2021,202103,NORTH EAST AND YORKSHIRE,Tryptophan,28,1398.2
2021,202103,NORTH EAST AND YORKSHIRE,Venlafaxine,78671,498937.94
2021,202103,NORTH EAST AND YORKSHIRE,Vortioxetine,3271,61436.43
2021,202103,NORTH WEST,Agomelatine,162,6176.61
2021,202103,NORTH WEST,Amitriptyline hydrochloride,174820,372580.92
2021,202103,NORTH WEST,Citalopram hydrobromide,165298,227923.15
2021,202103,NORTH WEST,Citalopram hydrochloride,810,12773.88
2021,202103,NORTH WEST,Clomipramine hydrochloride,3194,28767.96
2021,202103,NORTH WEST,Dosulepin hydrochloride,6003,87045.88
2021,202103,NORTH WEST,Doxepin,222,48296.7
2021,202103,NORTH WEST,Duloxetine hydrochloride,44336,144378.98
2021,202103,NORTH WEST,Escitalopram,16832,38118.33
2021,202103,NORTH WEST,Fluoxetine hydrochloride,91305,313414.54
2021,202103,NORTH WEST,Flupentixol hydrochloride,1553,4736.46
2021,202103,NORTH WEST,Fluvoxamine maleate,242,5030.34
2021,202103,NORTH WEST,Imipramine hydrochloride,1197,21343.02
2021,202103,NORTH WEST,Isocarboxazid,5,3081.61
2021,202103,NORTH WEST,Lofepramine hydrochloride,1509,31281.35
2021,202103,NORTH WEST,Mianserin hydrochloride,1,17.22
2021,202103,NORTH WEST,Mirtazapine,170399,428418.03
2021,202103,NORTH WEST,Moclobemide,80,2873.97
2021,202103,NORTH WEST,Nefazodone hydrochloride,2,625.87
2021,202103,NORTH WEST,Nortriptyline,11321,50872.7
2021,202103,NORTH WEST,Paroxetine hydrochloride,17637,58195.26
2021,202103,NORTH WEST,Phenelzine sulfate,29,10381.13
2021,202103,NORTH WEST,Reboxetine,307,5167.19
2021,202103,NORTH WEST,Sertraline hydrochloride,276668,2068196.44
2021,202103,NORTH WEST,Tranylcypromine sulfate,24,34614.37
2021,202103,NORTH WEST,Trazodone hydrochloride,16254,86160.33
2021,202103,NORTH WEST,Trimipramine maleate,179,68478.55
2021,202103,NORTH WEST,Tryptophan,1,84.0
2021,202103,NORTH WEST,Venlafaxine,72204,489123.21
2021,202103,NORTH WEST,Vortioxetine,2984,61221.6
2021,202103,SOUTH EAST,Agomelatine,623,26381.09
2021,202103,SOUTH EAST,Amitriptyline hydrochloride,155392,373649.22
2021,202103,SOUTH EAST,Citalopram hydrobromide,165016,258201.03
2021,202103,SOUTH EAST,Citalopram hydrochloride,940,15262.2
2021,202103,SOUTH EAST,Clomipramine hydrochloride,2643,26368.86
2021,202103,SOUTH EAST,Dosulepin hydrochloride,5570,78026.08
2021,202103,SOUTH EAST,Doxepin,217,54206.64
2021,202103,SOUTH EAST,Duloxetine hydrochloride,34412,124910.71
2021,202103,SOUTH EAST,Escitalopram,25504,61792.17
2021,202103,SOUTH EAST,Fluoxetine hydrochloride,76961,321026.33
2021,202103,SOUTH EAST,Flupentixol hydrochloride,1331,3995.51
2021,202103,SOUTH EAST,Fluvoxamine maleate,283,6533.18
2021,202103,SOUTH EAST,Imipramine hydrochloride,1821,32404.42
2021,202103,SOUTH EAST,Isocarboxazid,15,5581.5
2021,202103,SOUTH EAST,Lofepramine hydrochloride,1327,29320.02
2021,202103,SOUTH EAST,Mianserin hydrochloride,1,36.9
2021,202103,SOUTH EAST,Mirtazapine,119642,343813.96
2021,202103,SOUTH EAST,Moclobemide,99,4222.28
2021,202103,SOUTH EAST,Nortriptyline,9255,45598.03
2021,202103,SOUTH EAST,Paroxetine hydrochloride,13989,54939.38
2021,202103,SOUTH EAST,Phenelzine sulfate,95,45763.17
2021,202103,SOUTH EAST,Reboxetine,232,4805.98
2021,202103,SOUTH EAST,Sertraline hydrochloride,221730,1903245.63
2021,202103,SOUTH EAST,Tranylcypromine sulfate,145,129357.8
2021,202103,SOUTH EAST,Trazodone hydrochloride,13759,74391.51
2021,202103,SOUTH EAST,Trimipramine maleate,396,159778.94
2021,202103,SOUTH EAST,Tryptophan,10,1384.33
2021,202103,SOUTH EAST,Venlafaxine,60050,485260.71
2021,202103,SOUTH EAST,Vortioxetine,4566,111528.45
2021,202103,SOUTH WEST,Agomelatine,210,8928.17
2021,202103,SOUTH WEST,Amitriptyline hydrochloride,142625,321301.83
2021,202103,SOUTH WEST,Citalopram hydrobromide,127259,188331.2
2021,202103,SOUTH WEST,Citalopram hydrochloride,572,9080.17
2021,202103,SOUTH WEST,Clomipramine hydrochloride,1825,17197.42
2021,202103,SOUTH WEST,Dosulepin hydrochloride,3960,54858.77
2021,202103,SOUTH WEST,Doxepin,239,45867.75
2021,202103,SOUTH WEST,Duloxetine hydrochloride,26370,85085.1
2021,202103,SOUTH WEST,Escitalopram,12640,29429.88
2021,202103,SOUTH WEST,Fluoxetine hydrochloride,56074,201156.74
2021,202103,SOUTH WEST,Flupentixol hydrochloride,1102,3377.54
2021,202103,SOUTH WEST,Fluvoxamine maleate,162,3490.86
2021,202103,SOUTH WEST,Imipramine hydrochloride,1292,19740.01
2021,202103,SOUTH WEST,Isocarboxazid,39,11125.49
2021,202103,SOUTH WEST,Lofepramine hydrochloride,1414,28853.92
2021,202103,SOUTH WEST,Mianserin hydrochloride,6,547.92
2021,202103,SOUTH WEST,Mirtazapine,101600,272220.89
2021,202103,SOUTH WEST,Moclobemide,85,2312.46
2021,202103,SOUTH WEST,Nortriptyline,5408,23215.26
2021,202103,SOUTH WEST,Paroxetine hydrochloride,10428,38648.84
2021,202103,SOUTH WEST,Phenelzine sulfate,48,19430.94
2021,202103,SOUTH WEST,Reboxetine,270,4196.7
2021,202103,SOUTH WEST,Sertraline hydrochloride,160325,1281020.67
2021,202103,SOUTH WEST,Tranylcypromine sulfate,71,90493.13
2021,202103,SOUTH WEST,Trazodone hydrochloride,9293,41376.61
2021,202103,SOUTH WEST,Trimipramine maleate,152,64745.46
2021,202103,SOUTH WEST,Tryptophan,1,84.0
2021,202103,SOUTH WEST,Venlafaxine,49402,347271.12
2021,202103,SOUTH WEST,Vortioxetine,1132,26625.06
2021,202104,EAST OF ENGLAND,Agomelatine,180,6454.54
2021,202104,EAST OF ENGLAND,Amitriptyline hydrochloride,156781,326330.54
2021,202104,EAST OF ENGLAND,Citalopram hydrobromide,164004,209784.85
2021,202104,EAST OF ENGLAND,Citalopram hydrochloride,746,12929.59
2021,202104,EAST OF ENGLAND,Clomipramine hydrochloride,2880,22423.43
2021,202104,EAST OF ENGLAND,Dosulepin hydrochloride,4914,62932.16
2021,202104,EAST OF ENGLAND,Doxepin,197,39011.28
2021,202104,EAST OF ENGLAND,Duloxetine hydrochloride,25802,110858.3
2021,202104,EAST OF ENGLAND,Escitalopram,13882,29445.37
2021,202104,EAST OF ENGLAND,Fluoxetine hydrochloride,67551,273376.0
2021,202104,EAST OF ENGLAND,Flupentixol hydrochloride,1779,5034.4
2021,202104,EAST OF ENGLAND,Fluvoxamine maleate,241,4621.89
2021,202104,EAST OF ENGLAND,Imipramine hydrochloride,1258,23522.44
2021,202104,EAST OF ENGLAND,Isocarboxazid,22,9270.55
2021,202104,EAST OF ENGLAND,Lofepramine hydrochloride,1328,26579.14
2021,202104,EAST OF ENGLAND,Mianserin hydrochloride,3,131.52
2021,202104,EAST OF ENGLAND,Mirtazapine,92853,204524.08
2021,202104,EAST OF ENGLAND,Moclobemide,89,3069.35
2021,202104,EAST OF ENGLAND,Nortriptyline,7650,31257.06
2021,202104,EAST OF ENGLAND,Paroxetine hydrochloride,13452,47975.47
2021,202104,EAST OF ENGLAND,Phenelzine sulfate,83,35207.51
2021,202104,EAST OF ENGLAND,Reboxetine,185,3337.87
2021,202104,EAST OF ENGLAND,Sertraline hydrochloride,183710,751312.64
2021,202104,EAST OF ENGLAND,Tranylcypromine sulfate,37,27819.52
2021,202104,EAST OF ENGLAND,Trazodone hydrochloride,7631,36043.82
2021,202104,EAST OF ENGLAND,Trimipramine maleate,245,95354.27
2021,202104,EAST OF ENGLAND,Tryptophan,10,1281.2
2021,202104,EAST OF ENGLAND,Venlafaxine,59580,356208.68
2021,202104,EAST OF ENGLAND,Vortioxetine,2344,55889.46
2021,202104,LONDON,Agomelatine,383,14034.13
2021,202104,LONDON,Amitriptyline hydrochloride,118650,235837.94
2021,202104,LONDON,Citalopram hydrobromide,126170,174268.48
2021,202104,LONDON,Citalopram hydrochloride,451,7852.92
2021,202104,LONDON,Clomipramine hydrochloride,1966,18368.4
2021,202104,LONDON,Dosulepin hydrochloride,3439,50492.35
2021,202104,LONDON,Doxepin,210,44059.32
2021,202104,LONDON,Duloxetine hydrochloride,22694,93834.57
2021,202104,LONDON,Escitalopram,15403,38493.35
2021,202104,LONDON,Fluoxetine hydrochloride,57111,236747.29
2021,202104,LONDON,Flupentixol hydrochloride,846,2411.68
2021,202104,LONDON,Fluvoxamine maleate,294,6981.25
2021,202104,LONDON,Imipramine hydrochloride,954,17478.96
2021,202104,LONDON,Isocarboxazid,16,5694.04
2021,202104,LONDON,Lofepramine hydrochloride,1261,23431.2
2021,202104,LONDON,Mianserin hydrochloride,1,21.15
2021,202104,LONDON,Mirtazapine,105904,220680.02
2021,202104,LONDON,Moclobemide,96,2945.18
2021,202104,LONDON,Nortriptyline,7103,25012.77
2021,202104,LONDON,Paroxetine hydrochloride,12549,44957.54
2021,202104,LONDON,Phenelzine sulfate,31,16283.77
2021,202104,LONDON,Reboxetine,180,2987.33
2021,202104,LONDON,Sertraline hydrochloride,181775,794326.9
2021,202104,LONDON,Tranylcypromine sulfate,75,75919.17
2021,202104,LONDON,Trazodone hydrochloride,5832,28537.31
2021,202104,LONDON,Trimipramine maleate,304,129409.06
2021,202104,LONDON,Tryptophan,12,240.0
2021,202104,LONDON,Venlafaxine,43294,286598.23
2021,202104,LONDON,Vortioxetine,2103,53490.69
2021,202104,MIDLANDS,Agomelatine,264,11531.86
2021,202104,MIDLANDS,Amitriptyline hydrochloride,244463,530473.7
2021,202104,MIDLANDS,Citalopram hydrobromide,231470,318199.65
2021,202104,MIDLANDS,Citalopram hydrochloride,1159,18923.57
2021,202104,MIDLANDS,Clomipramine hydrochloride,3317,32864.44
2021,202104,MIDLANDS,Dosulepin hydrochloride,7494,110638.25
2021,202104,MIDLANDS,Doxepin,276,50181.36
2021,202104,MIDLANDS,Duloxetine hydrochloride,49873,228148.58
2021,202104,MIDLANDS,Escitalopram,22666,47848.82
2021,202104,MIDLANDS,Fluoxetine hydrochloride,116286,421386.42
2021,202104,MIDLANDS,Flupentixol hydrochloride,2539,7393.15
2021,202104,MIDLANDS,Fluvoxamine maleate,428,8612.21
2021,202104,MIDLANDS,Imipramine hydrochloride,2201,43839.2
2021,202104,MIDLANDS,Isocarboxazid,34,8895.43
2021,202104,MIDLANDS,Lofepramine hydrochloride,2783,61292.39
2021,202104,MIDLANDS,Mianserin hydrochloride,3,220.74
2021,202104,MIDLANDS,Mirtazapine,159233,370844.51
2021,202104,MIDLANDS,Moclobemide,115,4343.0
2021,202104,MIDLANDS,Nortriptyline,10642,46787.36
2021,202104,MIDLANDS,Oxitriptan,1,20.3
2021,202104,MIDLANDS,Paroxetine hydrochloride,20462,75347.21
2021,202104,MIDLANDS,Phenelzine sulfate,56,17549.59
2021,202104,MIDLANDS,Reboxetine,325,5563.69
2021,202104,MIDLANDS,Sertraline hydrochloride,316383,1365217.35
2021,202104,MIDLANDS,Tranylcypromine sulfate,66,58651.85
2021,202104,MIDLANDS,Trazodone hydrochloride,11894,57472.12
2021,202104,MIDLANDS,Trimipramine maleate,236,95242.72
2021,202104,MIDLANDS,Tryptophan,22,1304.59
2021,202104,MIDLANDS,Venlafaxine,80306,553135.84
2021,202104,MIDLANDS,Vortioxetine,4024,94998.42
2021,202104,NORTH EAST AND YORKSHIRE,Agomelatine,376,9244.93
2021,202104,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,277390,557715.04
2021,202104,NORTH EAST AND YORKSHIRE,Citalopram hydrobromide,227440,291896.26
2021,202104,NORTH EAST AND YORKSHIRE,Citalopram hydrochloride,882,14867.15
2021,202104,NORTH EAST AND YORKSHIRE,Clomipramine hydrochloride,3692,30290.96
2021,202104,NORTH EAST AND YORKSHIRE,Dosulepin hydrochloride,6796,87261.45
2021,202104,NORTH EAST AND YORKSHIRE,Doxepin,377,78348.77
2021,202104,NORTH EAST AND YORKSHIRE,Duloxetine hydrochloride,62080,241596.57
2021,202104,NORTH EAST AND YORKSHIRE,Escitalopram,19448,39707.24
2021,202104,NORTH EAST AND YORKSHIRE,Fluoxetine hydrochloride,151332,446162.41
2021,202104,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,2383,6163.08
2021,202104,NORTH EAST AND YORKSHIRE,Fluvoxamine maleate,366,7288.36
2021,202104,NORTH EAST AND YORKSHIRE,Imipramine hydrochloride,2014,35951.76
2021,202104,NORTH EAST AND YORKSHIRE,Isocarboxazid,8,2917.89
2021,202104,NORTH EAST AND YORKSHIRE,Lofepramine hydrochloride,3336,62302.83
2021,202104,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,6,87.72
2021,202104,NORTH EAST AND YORKSHIRE,Mirtazapine,202483,399235.44
2021,202104,NORTH EAST AND YORKSHIRE,Moclobemide,114,4395.63
2021,202104,NORTH EAST AND YORKSHIRE,Nortriptyline,11235,36491.85
2021,202104,NORTH EAST AND YORKSHIRE,Paroxetine hydrochloride,21104,66092.54
2021,202104,NORTH EAST AND YORKSHIRE,Phenelzine sulfate,55,25571.69
2021,202104,NORTH EAST AND YORKSHIRE,Reboxetine,460,6763.3
2021,202104,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,358674,1414585.05
2021,202104,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,43,48684.1
2021,202104,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,39260,128610.09
2021,202104,NORTH EAST AND YORKSHIRE,Trimipramine maleate,309,100936.9
2021,202104,NORTH EAST AND YORKSHIRE,Tryptophan,18,472.82
2021,202104,NORTH EAST AND YORKSHIRE,Venlafaxine,76255,454712.62
2021,202104,NORTH EAST AND YORKSHIRE,Vortioxetine,3272,60634.53
2021,202104,NORTH WEST,Agomelatine,126,4362.38
2021,202104,NORTH WEST,Amitriptyline hydrochloride,169286,363098.78
2021,202104,NORTH WEST,Citalopram hydrobromide,159449,209857.84
2021,202104,NORTH WEST,Citalopram hydrochloride,785,12706.81
2021,202104,NORTH WEST,Clomipramine hydrochloride,3115,28722.62
2021,202104,NORTH WEST,Dosulepin hydrochloride,5725,86199.11
2021,202104,NORTH WEST,Doxepin,224,47231.48
2021,202104,NORTH WEST,Duloxetine hydrochloride,43535,190141.75
2021,202104,NORTH WEST,Escitalopram,16497,35393.28
2021,202104,NORTH WEST,Fluoxetine hydrochloride,88118,302811.16
2021,202104,NORTH WEST,Flupentixol hydrochloride,1489,4495.25
2021,202104,NORTH WEST,Fluvoxamine maleate,247,4788.31
2021,202104,NORTH WEST,Imipramine hydrochloride,1163,22148.29
2021,202104,NORTH WEST,Isocarboxazid,4,2100.88
2021,202104,NORTH WEST,Lofepramine hydrochloride,1445,30924.8
2021,202104,NORTH WEST,Mianserin hydrochloride,2,68.88
2021,202104,NORTH WEST,Mirtazapine,164309,349634.34
2021,202104,NORTH WEST,Moclobemide,82,3135.8
2021,202104,NORTH WEST,Nefazodone hydrochloride,2,516.41
2021,202104,NORTH WEST,Nortriptyline,11056,43455.01
2021,202104,NORTH WEST,Paroxetine hydrochloride,16947,56187.86
2021,202104,NORTH WEST,Phenelzine sulfate,36,11487.25
2021,202104,NORTH WEST,Reboxetine,299,4838.8
2021,202104,NORTH WEST,Sertraline hydrochloride,268202,1085644.33
2021,202104,NORTH WEST,Tranylcypromine sulfate,24,35577.95
2021,202104,NORTH WEST,Trazodone hydrochloride,15853,88193.2
2021,202104,NORTH WEST,Trimipramine maleate,175,65063.2
2021,202104,NORTH WEST,Tryptophan,6,513.24
2021,202104,NORTH WEST,Venlafaxine,69547,457072.01
2021,202104,NORTH WEST,Vortioxetine,2878,61053.3
2021,202104,SOUTH EAST,Agomelatine,575,23164.9
2021,202104,SOUTH EAST,Amitriptyline hydrochloride,148488,363002.59
2021,202104,SOUTH EAST,Citalopram hydrobromide,157937,236517.62
2021,202104,SOUTH EAST,Citalopram hydrochloride,940,15534.66
2021,202104,SOUTH EAST,Clomipramine hydrochloride,2478,25057.13
